review_id,order_id,customer_rating,feedback
2722,2722,2,Highly recommended
2723,2723,4,Food was cold
2724,2724,5,Food was cold
2725,2725,4,Average experience
2726,2726,1,Excellent food
2727,2727,5,Excellent food
2728,2728,3,Will order again
2729,2729,5,Loved it
2730,2730,5,Will order again
2731,2731,2,Excellent food
2732,2732,2,Packaging could improve
2733,2733,4,Will order again
2734,2734,2,Excellent food
2735,2735,5,Very tasty
2736,2736,1,Fast delivery
2737,2737,1,Will order again
2738,2738,1,Packaging could improve
2739,2739,2,Loved it
2740,2740,4,Fast delivery
2741,2741,5,Very tasty
2742,2742,4,Late delivery
2743,2743,2,Late delivery
2744,2744,1,Excellent food
2745,2745,1,Late delivery
2746,2746,1,Will order again
2747,2747,5,Food was cold
2748,2748,1,Loved it
2749,2749,5,Very tasty
2750,2750,2,Highly recommended
2751,2751,2,Will order again
2752,2752,4,Average experience
2753,2753,1,Will order again
2754,2754,3,Loved it
2755,2755,2,Fast delivery
2756,2756,2,Fast delivery
2757,2757,5,Late delivery
2758,2758,2,Late delivery
2759,2759,5,Fast delivery
2760,2760,4,Highly recommended
2761,2761,2,Average experience
2762,2762,2,Fast delivery
2763,2763,4,Late delivery
2764,2764,2,Will order again
2765,2765,4,Highly recommended
2766,2766,2,Late delivery
2767,2767,4,Average experience
2768,2768,4,Average experience
2769,2769,1,Packaging could improve
2770,2770,2,Excellent food
2771,2771,2,Average experience
2772,2772,4,Excellent food
2773,2773,5,Very tasty
2774,2774,3,Excellent food
2775,2775,4,Packaging could improve
2776,2776,1,Fast delivery
2777,2777,1,Average experience
2778,2778,3,Fast delivery
2779,2779,3,Loved it
2780,2780,5,Packaging could improve
2781,2781,1,Will order again
2782,2782,1,Excellent food
2783,2783,4,Fast delivery
2784,2784,1,Food was cold
2785,2785,4,Excellent food
2786,2786,3,Average experience
2787,2787,4,Will order again
2788,2788,5,Loved it
2789,2789,5,Fast delivery
2790,2790,3,Fast delivery
2791,2791,3,Very tasty
2792,2792,5,Highly recommended
2793,2793,2,Late delivery
2794,2794,4,Food was cold
2795,2795,5,Will order again
2796,2796,5,Fast delivery
2797,2797,2,Will order again
2798,2798,2,Will order again
2799,2799,2,Excellent food
2800,2800,2,Average experience
2801,2801,5,Highly recommended
2802,2802,2,Loved it
2803,2803,5,Very tasty
2804,2804,5,Excellent food
2805,2805,3,Average experience
2806,2806,3,Will order again
2807,2807,3,Late delivery
2808,2808,3,Will order again
2809,2809,5,Late delivery
2810,2810,1,Late delivery
2811,2811,3,Highly recommended
2812,2812,1,Food was cold
2813,2813,3,Loved it
2814,2814,3,Will order again
2815,2815,3,Highly recommended
2816,2816,5,Late delivery
2817,2817,2,Excellent food
2818,2818,1,Excellent food
2819,2819,2,Very tasty
2820,2820,4,Packaging could improve
2821,2821,3,Fast delivery
2822,2822,5,Fast delivery
2823,2823,5,Late delivery
2824,2824,1,Excellent food
2825,2825,3,Loved it
2826,2826,4,Food was cold
2827,2827,2,Average experience
2828,2828,2,Food was cold
2829,2829,2,Excellent food
2830,2830,5,Fast delivery
2831,2831,5,Packaging could improve
2832,2832,1,Very tasty
2833,2833,4,Highly recommended
2834,2834,4,Highly recommended
2835,2835,5,Will order again
2836,2836,5,Will order again
2837,2837,1,Highly recommended
2838,2838,3,Excellent food
2839,2839,5,Will order again
2840,2840,1,Very tasty
2841,2841,2,Will order again
2842,2842,2,Excellent food
2843,2843,2,Very tasty
2844,2844,4,Excellent food
2845,2845,3,Very tasty
2846,2846,4,Food was cold
2847,2847,5,Very tasty
2848,2848,4,Packaging could improve
2849,2849,1,Late delivery
2850,2850,3,Average experience
2851,2851,3,Late delivery
2852,2852,1,Very tasty
2853,2853,3,Packaging could improve
2854,2854,4,Loved it
2855,2855,4,Excellent food
2856,2856,5,Excellent food
2857,2857,2,Late delivery
2858,2858,3,Highly recommended
2859,2859,5,Packaging could improve
2860,2860,1,Food was cold
2861,2861,5,Very tasty
2862,2862,2,Packaging could improve
2863,2863,4,Very tasty
2864,2864,2,Fast delivery
2865,2865,2,Average experience
2866,2866,4,Fast delivery
2867,2867,5,Average experience
2868,2868,5,Highly recommended
2869,2869,1,Food was cold
2870,2870,3,Highly recommended
2871,2871,3,Loved it
2872,2872,1,Packaging could improve
2873,2873,1,Late delivery
2874,2874,1,Will order again
2875,2875,5,Will order again
2876,2876,5,Late delivery
2877,2877,3,Excellent food
2878,2878,1,Average experience
2879,2879,3,Will order again
2880,2880,2,Packaging could improve
2881,2881,4,Highly recommended
2882,2882,4,Average experience
2883,2883,5,Very tasty
2884,2884,1,Will order again
2885,2885,3,Loved it
2886,2886,1,Very tasty
2887,2887,4,Very tasty
2888,2888,4,Late delivery
2889,2889,4,Excellent food
2890,2890,2,Food was cold
2891,2891,5,Fast delivery
2892,2892,3,Packaging could improve
2893,2893,1,Packaging could improve
2894,2894,5,Excellent food
2895,2895,2,Excellent food
2896,2896,3,Late delivery
2897,2897,3,Very tasty
2898,2898,5,Average experience
2899,2899,1,Excellent food
2900,2900,3,Packaging could improve
2901,2901,5,Late delivery
2902,2902,5,Loved it
2903,2903,1,Very tasty
2904,2904,5,Late delivery
2905,2905,2,Fast delivery
2906,2906,4,Excellent food
2907,2907,5,Late delivery
2908,2908,2,Packaging could improve
2909,2909,2,Excellent food
2910,2910,4,Excellent food
2911,2911,1,Fast delivery
2912,2912,1,Food was cold
2913,2913,1,Fast delivery
2914,2914,1,Highly recommended
2915,2915,5,Late delivery
2916,2916,3,Fast delivery
2917,2917,5,Very tasty
2918,2918,3,Average experience
2919,2919,3,Very tasty
2920,2920,2,Fast delivery
2921,2921,1,Excellent food
2922,2922,4,Late delivery
2923,2923,1,Average experience
2924,2924,2,Loved it
2925,2925,3,Packaging could improve
2926,2926,2,Highly recommended
2927,2927,5,Food was cold
2928,2928,2,Very tasty
2929,2929,4,Excellent food
2930,2930,5,Packaging could improve
2931,2931,3,Very tasty
2932,2932,2,Highly recommended
2933,2933,1,Food was cold
2934,2934,5,Very tasty
2935,2935,3,Packaging could improve
2936,2936,3,Average experience
2937,2937,5,Late delivery
2938,2938,5,Highly recommended
2939,2939,2,Average experience
2940,2940,1,Average experience
2941,2941,2,Average experience
2942,2942,4,Fast delivery
2943,2943,2,Highly recommended
2944,2944,5,Excellent food
2945,2945,1,Very tasty
2946,2946,3,Fast delivery
2947,2947,1,Will order again
2948,2948,1,Fast delivery
2949,2949,3,Packaging could improve
2950,2950,3,Packaging could improve
2951,2951,5,Food was cold
2952,2952,4,Very tasty
2953,2953,3,Excellent food
2954,2954,3,Will order again
2955,2955,3,Very tasty
2956,2956,3,Late delivery
2957,2957,1,Excellent food
2958,2958,2,Late delivery
2959,2959,4,Average experience
2960,2960,5,Fast delivery
2961,2961,5,Packaging could improve
2962,2962,3,Food was cold
2963,2963,3,Excellent food
2964,2964,4,Food was cold
2965,2965,3,Will order again
2966,2966,5,Loved it
2967,2967,5,Food was cold
2968,2968,4,Fast delivery
2969,2969,2,Packaging could improve
2970,2970,2,Late delivery
2971,2971,5,Late delivery
2972,2972,5,Loved it
2973,2973,5,Excellent food
2974,2974,2,Late delivery
2975,2975,1,Excellent food
2976,2976,2,Food was cold
2977,2977,5,Highly recommended
2978,2978,1,Packaging could improve
2979,2979,1,Loved it
2980,2980,5,Will order again
2981,2981,5,Average experience
2982,2982,5,Very tasty
2983,2983,3,Very tasty
2984,2984,1,Will order again
2985,2985,5,Will order again
2986,2986,4,Will order again
2987,2987,4,Fast delivery
2988,2988,2,Food was cold
2989,2989,1,Packaging could improve
2990,2990,3,Fast delivery
2991,2991,4,Food was cold
2992,2992,4,Fast delivery
2993,2993,1,Will order again
2994,2994,2,Average experience
2995,2995,4,Late delivery
2996,2996,4,Very tasty
2997,2997,2,Will order again
2998,2998,3,Will order again
2999,2999,2,Highly recommended
3000,3000,4,Average experience
3001,3001,1,Excellent food
3002,3002,3,Will order again
3003,3003,5,Fast delivery
3004,3004,1,Late delivery
3005,3005,4,Packaging could improve
3006,3006,3,Very tasty
3007,3007,2,Food was cold
3008,3008,3,Packaging could improve
3009,3009,5,Will order again
3010,3010,4,Fast delivery
3011,3011,5,Will order again
3012,3012,5,Average experience
3013,3013,1,Very tasty
3014,3014,3,Very tasty
3015,3015,1,Highly recommended
3016,3016,1,Fast delivery
3017,3017,4,Very tasty
3018,3018,1,Packaging could improve
3019,3019,5,Packaging could improve
3020,3020,3,Very tasty
3021,3021,4,Very tasty
3022,3022,3,Packaging could improve
3023,3023,1,Excellent food
3024,3024,1,Highly recommended
3025,3025,2,Food was cold
3026,3026,1,Very tasty
3027,3027,4,Very tasty
3028,3028,2,Late delivery
3029,3029,1,Excellent food
3030,3030,1,Fast delivery
3031,3031,5,Food was cold
3032,3032,2,Food was cold
3033,3033,2,Average experience
3034,3034,2,Will order again
3035,3035,5,Excellent food
3036,3036,1,Loved it
3037,3037,2,Packaging could improve
3038,3038,5,Late delivery
3039,3039,5,Fast delivery
3040,3040,4,Late delivery
3041,3041,5,Late delivery
3042,3042,4,Average experience
3043,3043,3,Highly recommended
3044,3044,2,Fast delivery
3045,3045,3,Fast delivery
3046,3046,5,Highly recommended
3047,3047,2,Highly recommended
3048,3048,5,Excellent food
3049,3049,4,Food was cold
3050,3050,2,Average experience
3051,3051,3,Fast delivery
3052,3052,4,Loved it
3053,3053,4,Loved it
3054,3054,3,Late delivery
3055,3055,2,Excellent food
3056,3056,5,Fast delivery
3057,3057,2,Average experience
3058,3058,4,Food was cold
3059,3059,1,Packaging could improve
3060,3060,1,Food was cold
3061,3061,5,Fast delivery
3062,3062,4,Very tasty
3063,3063,5,Excellent food
3064,3064,3,Will order again
3065,3065,5,Fast delivery
3066,3066,4,Average experience
3067,3067,5,Late delivery
3068,3068,3,Will order again
3069,3069,5,Packaging could improve
3070,3070,5,Food was cold
3071,3071,1,Will order again
3072,3072,3,Fast delivery
3073,3073,2,Packaging could improve
3074,3074,2,Excellent food
3075,3075,2,Average experience
3076,3076,5,Packaging could improve
3077,3077,4,Highly recommended
3078,3078,3,Fast delivery
3079,3079,1,Average experience
3080,3080,4,Excellent food
3081,3081,5,Will order again
3082,3082,3,Highly recommended
3083,3083,5,Excellent food
3084,3084,1,Fast delivery
3085,3085,5,Food was cold
3086,3086,2,Very tasty
3087,3087,2,Food was cold
3088,3088,3,Will order again
3089,3089,2,Packaging could improve
3090,3090,5,Packaging could improve
3091,3091,3,Food was cold
3092,3092,2,Highly recommended
3093,3093,3,Average experience
3094,3094,5,Will order again
3095,3095,4,Fast delivery
3096,3096,2,Average experience
3097,3097,5,Average experience
3098,3098,2,Average experience
3099,3099,1,Will order again
3100,3100,4,Average experience
3101,3101,3,Fast delivery
3102,3102,1,Excellent food
3103,3103,2,Excellent food
3104,3104,3,Packaging could improve
3105,3105,1,Loved it
3106,3106,4,Packaging could improve
3107,3107,1,Excellent food
3108,3108,3,Loved it
3109,3109,2,Fast delivery
3110,3110,5,Highly recommended
3111,3111,1,Late delivery
3112,3112,5,Will order again
3113,3113,5,Loved it
3114,3114,3,Average experience
3115,3115,3,Late delivery
3116,3116,1,Very tasty
3117,3117,5,Fast delivery
3118,3118,5,Late delivery
3119,3119,5,Loved it
3120,3120,2,Late delivery
3121,3121,5,Excellent food
3122,3122,4,Will order again
3123,3123,2,Excellent food
3124,3124,1,Will order again
3125,3125,1,Food was cold
3126,3126,4,Packaging could improve
3127,3127,2,Packaging could improve
3128,3128,3,Late delivery
3129,3129,4,Highly recommended
3130,3130,5,Fast delivery
3131,3131,5,Late delivery
3132,3132,5,Packaging could improve
3133,3133,1,Average experience
3134,3134,1,Fast delivery
3135,3135,5,Late delivery
3136,3136,5,Average experience
3137,3137,1,Excellent food
3138,3138,5,Average experience
3139,3139,2,Food was cold
3140,3140,4,Highly recommended
3141,3141,5,Average experience
3142,3142,4,Excellent food
3143,3143,5,Average experience
3144,3144,4,Will order again
3145,3145,5,Packaging could improve
3146,3146,5,Excellent food
3147,3147,3,Food was cold
3148,3148,3,Excellent food
3149,3149,4,Will order again
3150,3150,3,Food was cold
3151,3151,1,Fast delivery
3152,3152,5,Food was cold
3153,3153,1,Highly recommended
3154,3154,2,Will order again
3155,3155,4,Will order again
3156,3156,1,Loved it
3157,3157,5,Fast delivery
3158,3158,1,Late delivery
3159,3159,1,Packaging could improve
3160,3160,3,Loved it
3161,3161,2,Very tasty
3162,3162,3,Food was cold
3163,3163,1,Fast delivery
3164,3164,3,Loved it
3165,3165,5,Fast delivery
3166,3166,4,Highly recommended
3167,3167,3,Average experience
3168,3168,3,Average experience
3169,3169,4,Food was cold
3170,3170,1,Highly recommended
3171,3171,3,Highly recommended
3172,3172,5,Will order again
3173,3173,3,Excellent food
3174,3174,4,Highly recommended
3175,3175,1,Excellent food
3176,3176,1,Late delivery
3177,3177,4,Highly recommended
3178,3178,3,Loved it
3179,3179,5,Late delivery
3180,3180,4,Highly recommended
3181,3181,2,Very tasty
3182,3182,1,Loved it
3183,3183,1,Highly recommended
3184,3184,1,Fast delivery
3185,3185,3,Fast delivery
3186,3186,1,Will order again
3187,3187,4,Highly recommended
3188,3188,1,Excellent food
3189,3189,2,Loved it
3190,3190,2,Average experience
3191,3191,4,Very tasty
3192,3192,5,Fast delivery
3193,3193,2,Fast delivery
3194,3194,5,Late delivery
3195,3195,1,Excellent food
3196,3196,5,Loved it
3197,3197,2,Excellent food
3198,3198,1,Very tasty
3199,3199,5,Late delivery
3200,3200,1,Highly recommended
3201,3201,3,Very tasty
3202,3202,2,Excellent food
3203,3203,4,Highly recommended
3204,3204,2,Fast delivery
3205,3205,5,Will order again
3206,3206,3,Average experience
3207,3207,5,Will order again
3208,3208,5,Food was cold
3209,3209,2,Packaging could improve
3210,3210,2,Excellent food
3211,3211,5,Will order again
3212,3212,5,Packaging could improve
3213,3213,2,Excellent food
3214,3214,3,Packaging could improve
3215,3215,4,Food was cold
3216,3216,3,Late delivery
3217,3217,4,Food was cold
3218,3218,4,Highly recommended
3219,3219,2,Food was cold
3220,3220,1,Packaging could improve
3221,3221,3,Food was cold
3222,3222,3,Very tasty
3223,3223,1,Loved it
3224,3224,3,Fast delivery
3225,3225,3,Loved it
3226,3226,1,Highly recommended
3227,3227,4,Loved it
3228,3228,1,Food was cold
3229,3229,1,Packaging could improve
3230,3230,4,Highly recommended
3231,3231,1,Fast delivery
3232,3232,1,Late delivery
3233,3233,5,Loved it
3234,3234,2,Highly recommended
3235,3235,2,Will order again
3236,3236,4,Highly recommended
3237,3237,2,Highly recommended
3238,3238,3,Very tasty
3239,3239,5,Will order again
3240,3240,4,Very tasty
3241,3241,4,Very tasty
3242,3242,4,Average experience
3243,3243,2,Will order again
3244,3244,2,Highly recommended
3245,3245,2,Excellent food
3246,3246,4,Loved it
3247,3247,1,Late delivery
3248,3248,5,Average experience
3249,3249,3,Highly recommended
3250,3250,3,Will order again
3251,3251,5,Loved it
3252,3252,3,Packaging could improve
3253,3253,5,Very tasty
3254,3254,4,Highly recommended
3255,3255,3,Late delivery
3256,3256,2,Will order again
3257,3257,1,Food was cold
3258,3258,4,Will order again
3259,3259,3,Excellent food
3260,3260,2,Loved it
3261,3261,2,Will order again
3262,3262,4,Late delivery
3263,3263,5,Very tasty
3264,3264,3,Food was cold
3265,3265,1,Very tasty
3266,3266,2,Highly recommended
3267,3267,3,Very tasty
3268,3268,4,Food was cold
3269,3269,5,Packaging could improve
3270,3270,5,Loved it
3271,3271,3,Food was cold
3272,3272,2,Highly recommended
3273,3273,4,Highly recommended
3274,3274,4,Excellent food
3275,3275,3,Will order again
3276,3276,2,Excellent food
3277,3277,2,Very tasty
3278,3278,5,Food was cold
3279,3279,3,Very tasty
3280,3280,2,Loved it
3281,3281,5,Fast delivery
3282,3282,2,Loved it
3283,3283,3,Excellent food
3284,3284,3,Will order again
3285,3285,3,Packaging could improve
3286,3286,1,Very tasty
3287,3287,3,Late delivery
3288,3288,1,Late delivery
3289,3289,3,Packaging could improve
3290,3290,2,Loved it
3291,3291,4,Packaging could improve
3292,3292,3,Excellent food
3293,3293,4,Very tasty
3294,3294,3,Very tasty
3295,3295,3,Food was cold
3296,3296,2,Fast delivery
3297,3297,3,Will order again
3298,3298,4,Fast delivery
3299,3299,4,Average experience
3300,3300,3,Highly recommended
3301,3301,4,Food was cold
3302,3302,3,Will order again
3303,3303,1,Packaging could improve
3304,3304,2,Packaging could improve
3305,3305,5,Fast delivery
3306,3306,5,Food was cold
3307,3307,3,Fast delivery
3308,3308,1,Excellent food
3309,3309,2,Will order again
3310,3310,1,Loved it
3311,3311,5,Excellent food
3312,3312,3,Food was cold
3313,3313,1,Very tasty
3314,3314,3,Will order again
3315,3315,2,Loved it
3316,3316,5,Highly recommended
3317,3317,3,Food was cold
3318,3318,5,Fast delivery
3319,3319,4,Packaging could improve
3320,3320,3,Fast delivery
3321,3321,2,Highly recommended
3322,3322,4,Excellent food
3323,3323,3,Fast delivery
3324,3324,3,Very tasty
3325,3325,1,Average experience
3326,3326,1,Excellent food
3327,3327,3,Very tasty
3328,3328,2,Highly recommended
3329,3329,1,Will order again
3330,3330,3,Average experience
3331,3331,1,Late delivery
3332,3332,5,Late delivery
3333,3333,5,Packaging could improve
3334,3334,4,Highly recommended
3335,3335,5,Packaging could improve
3336,3336,2,Very tasty
3337,3337,1,Excellent food
3338,3338,2,Excellent food
3339,3339,2,Highly recommended
3340,3340,3,Excellent food
3341,3341,2,Fast delivery
3342,3342,5,Average experience
3343,3343,5,Packaging could improve
3344,3344,3,Loved it
3345,3345,1,Highly recommended
3346,3346,5,Excellent food
3347,3347,2,Highly recommended
3348,3348,5,Loved it
3349,3349,1,Loved it
3350,3350,2,Food was cold
3351,3351,1,Excellent food
3352,3352,5,Loved it
3353,3353,5,Will order again
3354,3354,3,Will order again
3355,3355,2,Highly recommended
3356,3356,1,Highly recommended
3357,3357,1,Food was cold
3358,3358,1,Highly recommended
3359,3359,1,Packaging could improve
3360,3360,5,Highly recommended
3361,3361,5,Very tasty
3362,3362,2,Excellent food
3363,3363,5,Average experience
3364,3364,2,Food was cold
3365,3365,2,Late delivery
3366,3366,3,Food was cold
3367,3367,4,Packaging could improve
3368,3368,5,Very tasty
3369,3369,2,Highly recommended
3370,3370,4,Fast delivery
3371,3371,5,Packaging could improve
3372,3372,5,Average experience
3373,3373,2,Average experience
3374,3374,1,Excellent food
3375,3375,1,Excellent food
3376,3376,3,Loved it
3377,3377,4,Late delivery
3378,3378,2,Loved it
3379,3379,4,Packaging could improve
3380,3380,2,Highly recommended
3381,3381,4,Average experience
3382,3382,2,Packaging could improve
3383,3383,2,Very tasty
3384,3384,4,Fast delivery
3385,3385,4,Fast delivery
3386,3386,5,Excellent food
3387,3387,5,Loved it
3388,3388,5,Food was cold
3389,3389,4,Food was cold
3390,3390,4,Late delivery
3391,3391,5,Very tasty
3392,3392,5,Packaging could improve
3393,3393,5,Average experience
3394,3394,1,Average experience
3395,3395,3,Very tasty
3396,3396,2,Packaging could improve
3397,3397,3,Loved it
3398,3398,3,Highly recommended
3399,3399,5,Food was cold
3400,3400,5,Highly recommended
3401,3401,2,Excellent food
3402,3402,1,Will order again
3403,3403,3,Food was cold
3404,3404,1,Fast delivery
3405,3405,1,Food was cold
3406,3406,2,Food was cold
3407,3407,3,Very tasty
3408,3408,3,Food was cold
3409,3409,2,Loved it
3410,3410,3,Highly recommended
3411,3411,1,Packaging could improve
3412,3412,1,Average experience
3413,3413,4,Late delivery
3414,3414,1,Late delivery
3415,3415,2,Food was cold
3416,3416,1,Very tasty
3417,3417,2,Highly recommended
3418,3418,5,Excellent food
3419,3419,4,Excellent food
3420,3420,1,Will order again
3421,3421,4,Excellent food
3422,3422,5,Late delivery
3423,3423,1,Will order again
3424,3424,2,Will order again
3425,3425,4,Will order again
3426,3426,1,Fast delivery
3427,3427,3,Food was cold
3428,3428,5,Will order again
3429,3429,2,Fast delivery
3430,3430,4,Fast delivery
3431,3431,2,Loved it
3432,3432,2,Average experience
3433,3433,5,Very tasty
3434,3434,3,Food was cold
3435,3435,5,Food was cold
3436,3436,3,Average experience
3437,3437,4,Excellent food
3438,3438,2,Packaging could improve
3439,3439,5,Fast delivery
3440,3440,2,Packaging could improve
3441,3441,4,Very tasty
3442,3442,5,Packaging could improve
3443,3443,1,Very tasty
3444,3444,5,Food was cold
3445,3445,4,Late delivery
3446,3446,1,Fast delivery
3447,3447,5,Will order again
3448,3448,1,Highly recommended
3449,3449,5,Late delivery
3450,3450,3,Average experience
3451,3451,3,Loved it
3452,3452,4,Will order again
3453,3453,2,Excellent food
3454,3454,5,Packaging could improve
3455,3455,4,Loved it
3456,3456,4,Highly recommended
3457,3457,1,Highly recommended
3458,3458,1,Will order again
3459,3459,3,Will order again
3460,3460,3,Highly recommended
3461,3461,2,Fast delivery
3462,3462,2,Average experience
3463,3463,1,Highly recommended
3464,3464,1,Packaging could improve
3465,3465,1,Food was cold
3466,3466,4,Food was cold
3467,3467,2,Will order again
3468,3468,2,Food was cold
3469,3469,2,Loved it
3470,3470,2,Late delivery
3471,3471,3,Highly recommended
3472,3472,5,Highly recommended
3473,3473,4,Loved it
3474,3474,5,Fast delivery
3475,3475,5,Highly recommended
3476,3476,2,Fast delivery
3477,3477,2,Late delivery
3478,3478,4,Loved it
3479,3479,1,Excellent food
3480,3480,4,Fast delivery
3481,3481,5,Loved it
3482,3482,5,Highly recommended
3483,3483,3,Excellent food
3484,3484,4,Loved it
3485,3485,2,Fast delivery
3486,3486,1,Loved it
3487,3487,4,Will order again
3488,3488,5,Late delivery
3489,3489,5,Average experience
3490,3490,4,Loved it
3491,3491,3,Food was cold
3492,3492,4,Will order again
3493,3493,3,Fast delivery
3494,3494,3,Excellent food
3495,3495,1,Food was cold
3496,3496,3,Packaging could improve
3497,3497,1,Packaging could improve
3498,3498,5,Very tasty
3499,3499,5,Excellent food
3500,3500,3,Food was cold
3501,3501,1,Average experience
3502,3502,5,Loved it
3503,3503,5,Excellent food
3504,3504,3,Will order again
3505,3505,2,Packaging could improve
3506,3506,4,Food was cold
3507,3507,2,Food was cold
3508,3508,5,Excellent food
3509,3509,3,Late delivery
3510,3510,4,Excellent food
3511,3511,3,Highly recommended
3512,3512,3,Very tasty
3513,3513,1,Packaging could improve
3514,3514,3,Food was cold
3515,3515,5,Food was cold
3516,3516,5,Will order again
3517,3517,4,Fast delivery
3518,3518,5,Excellent food
3519,3519,2,Highly recommended
3520,3520,1,Fast delivery
3521,3521,5,Average experience
3522,3522,1,Very tasty
3523,3523,2,Fast delivery
3524,3524,3,Average experience
3525,3525,4,Average experience
3526,3526,5,Excellent food
3527,3527,4,Food was cold
3528,3528,2,Packaging could improve
3529,3529,4,Food was cold
3530,3530,5,Will order again
3531,3531,3,Will order again
3532,3532,3,Excellent food
3533,3533,4,Packaging could improve
3534,3534,1,Fast delivery
3535,3535,1,Late delivery
3536,3536,4,Packaging could improve
3537,3537,2,Food was cold
3538,3538,3,Highly recommended
3539,3539,1,Excellent food
3540,3540,4,Very tasty
3541,3541,3,Loved it
3542,3542,5,Average experience
3543,3543,4,Very tasty
3544,3544,2,Will order again
3545,3545,1,Average experience
3546,3546,1,Excellent food
3547,3547,3,Average experience
3548,3548,1,Very tasty
3549,3549,5,Loved it
3550,3550,5,Very tasty
3551,3551,2,Packaging could improve
3552,3552,5,Very tasty
3553,3553,3,Very tasty
3554,3554,4,Average experience
3555,3555,3,Packaging could improve
3556,3556,4,Fast delivery
3557,3557,2,Loved it
3558,3558,1,Average experience
3559,3559,5,Food was cold
3560,3560,2,Fast delivery
3561,3561,5,Late delivery
3562,3562,1,Average experience
3563,3563,5,Fast delivery
3564,3564,2,Excellent food
3565,3565,1,Packaging could improve
3566,3566,5,Packaging could improve
3567,3567,2,Packaging could improve
3568,3568,1,Late delivery
3569,3569,5,Highly recommended
3570,3570,1,Loved it
3571,3571,3,Very tasty
3572,3572,3,Loved it
3573,3573,4,Excellent food
3574,3574,4,Loved it
3575,3575,1,Will order again
3576,3576,1,Late delivery
3577,3577,5,Excellent food
3578,3578,4,Loved it
3579,3579,2,Will order again
3580,3580,5,Fast delivery
3581,3581,4,Loved it
3582,3582,1,Packaging could improve
3583,3583,1,Loved it
3584,3584,4,Average experience
3585,3585,4,Will order again
3586,3586,4,Fast delivery
3587,3587,2,Will order again
3588,3588,5,Late delivery
3589,3589,3,Fast delivery
3590,3590,2,Highly recommended
3591,3591,5,Very tasty
3592,3592,1,Excellent food
3593,3593,4,Loved it
3594,3594,5,Packaging could improve
3595,3595,5,Food was cold
3596,3596,2,Packaging could improve
3597,3597,1,Late delivery
3598,3598,2,Average experience
3599,3599,4,Will order again
3600,3600,2,Excellent food
3601,3601,3,Excellent food
3602,3602,3,Fast delivery
3603,3603,5,Will order again
3604,3604,2,Average experience
3605,3605,1,Average experience
3606,3606,4,Highly recommended
3607,3607,5,Excellent food
3608,3608,2,Fast delivery
3609,3609,5,Will order again
3610,3610,4,Will order again
3611,3611,2,Late delivery
3612,3612,2,Packaging could improve
3613,3613,4,Average experience
3614,3614,1,Food was cold
3615,3615,4,Highly recommended
3616,3616,4,Late delivery
3617,3617,2,Late delivery
3618,3618,4,Loved it
3619,3619,4,Food was cold
3620,3620,5,Very tasty
3621,3621,4,Excellent food
3622,3622,1,Food was cold
3623,3623,1,Average experience
3624,3624,3,Packaging could improve
3625,3625,1,Food was cold
3626,3626,2,Will order again
3627,3627,2,Excellent food
3628,3628,4,Average experience
3629,3629,3,Excellent food
3630,3630,3,Late delivery
3631,3631,4,Food was cold
3632,3632,4,Food was cold
3633,3633,5,Highly recommended
3634,3634,2,Very tasty
3635,3635,2,Packaging could improve
3636,3636,4,Food was cold
3637,3637,5,Will order again
3638,3638,4,Loved it
3639,3639,3,Food was cold
3640,3640,4,Will order again
3641,3641,1,Packaging could improve
3642,3642,2,Will order again
3643,3643,1,Packaging could improve
3644,3644,1,Very tasty
3645,3645,3,Loved it
3646,3646,5,Packaging could improve
3647,3647,3,Food was cold
3648,3648,5,Packaging could improve
3649,3649,3,Excellent food
3650,3650,4,Average experience
3651,3651,4,Packaging could improve
3652,3652,3,Will order again
3653,3653,3,Very tasty
3654,3654,3,Excellent food
3655,3655,3,Highly recommended
3656,3656,1,Very tasty
3657,3657,2,Late delivery
3658,3658,5,Food was cold
3659,3659,4,Food was cold
3660,3660,1,Packaging could improve
3661,3661,5,Packaging could improve
3662,3662,3,Loved it
3663,3663,5,Very tasty
3664,3664,4,Average experience
3665,3665,4,Excellent food
3666,3666,3,Excellent food
3667,3667,2,Highly recommended
3668,3668,2,Late delivery
3669,3669,3,Packaging could improve
3670,3670,2,Excellent food
3671,3671,5,Will order again
3672,3672,2,Average experience
3673,3673,3,Very tasty
3674,3674,3,Food was cold
3675,3675,2,Will order again
3676,3676,2,Highly recommended
3677,3677,3,Will order again
3678,3678,2,Average experience
3679,3679,2,Average experience
3680,3680,1,Loved it
3681,3681,1,Late delivery
3682,3682,4,Late delivery
3683,3683,2,Average experience
3684,3684,1,Late delivery
3685,3685,1,Food was cold
3686,3686,4,Very tasty
3687,3687,4,Fast delivery
3688,3688,1,Fast delivery
3689,3689,5,Late delivery
3690,3690,1,Food was cold
3691,3691,1,Average experience
3692,3692,2,Loved it
3693,3693,5,Food was cold
3694,3694,4,Average experience
3695,3695,1,Loved it
3696,3696,2,Very tasty
3697,3697,3,Excellent food
3698,3698,1,Very tasty
3699,3699,5,Packaging could improve
3700,3700,2,Very tasty
3701,3701,1,Loved it
3702,3702,4,Packaging could improve
3703,3703,5,Will order again
3704,3704,5,Late delivery
3705,3705,4,Fast delivery
3706,3706,3,Fast delivery
3707,3707,3,Late delivery
3708,3708,5,Highly recommended
3709,3709,4,Fast delivery
3710,3710,5,Excellent food
3711,3711,2,Excellent food
